mois,us_tr_usd,us_ipc,jp_prix_jpy,usd_par_eur,jpy_par_usd,cash_usd_pct,cash_eur_pct,cash_jpy_pct,us_tr_eur,jp_prix_eur
1880-04,2.085103427957911,9.704834711,,,,,,,,
1880-05,1.927613714408001,9.419419835,,,,,,,,
1880-06,1.9434414300923435,9.229089256,,,,,,,,
1880-07,2.0406473123386117,9.229089256,,,,,,,,
1880-08,2.122110278899035,9.229089256,,,,,,,,
1880-09,2.126369491886549,9.324254545,,,,,,,,
1880-10,2.1964958988744416,9.324254545,,,,,,,,
1880-11,2.320641187717955,9.419419835,,,,,,,,
1880-12,2.4247460062994795,9.514585124,,,,,,,,
1881-01,2.579233605017048,9.419419835,,,,,,,,
1881-02,2.5802752987185893,9.514585124,,,,,,,,
1881-03,2.6191327670880007,9.514585124,,,,,,,,
1881-04,2.620531876472129,9.609669421,,,,,,,,
1881-05,2.7485039918223553,9.514585124,,,,,,,,
1881-06,2.7925505301528415,9.514585124,,,,,,,,
1881-07,2.705371742705694,9.609669421,,,,,,,,
1881-08,2.652116393439834,9.8,,,,,,,,
1881-09,2.684376680214875,10.18058017,,,,,,,,
1881-10,2.652522076942992,10.27574545,,,,,,,,
1881-11,2.6810959936255077,10.18058017,,,,,,,,
1881-12,2.614682199491542,10.18058017,,,,,,,,
1882-01,2.5871286987758797,10.18058017,,,,,,,,
1882-02,2.5419704838760753,10.27574545,,,,,,,,
1882-03,2.549287612499783,10.27574545,,,,,,,,
1882-04,2.5610490317039343,10.37091074,,,,,,,,
1882-05,2.541848548767284,10.46599504,,,,,,,,
1882-06,2.5403646908870927,10.56116033,,,,,,,,
1882-07,2.6954104231947555,10.46599504,,,,,,,,
1882-08,2.788252337771463,10.56116033,,,,,,,,
1882-09,2.8273540426161548,10.27574545,,,,,,,,
1882-10,2.76240947860307,10.18058017,,,,,,,,
1882-11,2.6562213053454005,10.08541488,,,,,,,,
1882-12,2.682128225707346,9.990330579,,,,,,,,
1883-01,2.680627948503469,9.990330579,,,,,,,,
1883-02,2.633017197088784,10.08541488,,,,,,,,
1883-03,2.6779245106394844,9.990330579,,,,,,,,
1883-04,2.746359065561377,9.895165289,,,,,,,,
1883-05,2.7122128238007486,9.8,,,,,,,,
1883-06,2.7484461695837603,9.514585124,,,,,,,,
1883-07,2.7187657844019153,9.324254545,,,,,,,,
1883-08,2.6083188899055525,9.324254545,,,,,,,,
1883-09,2.649943113506651,9.229089256,,,,,,,,
1883-10,2.5911739561807354,9.229089256,,,,,,,,
1883-11,2.642917163496538,9.134004959,,,,,,,,
1883-12,2.598142467961111,9.229089256,,,,,,,,
1884-01,2.5336065227948543,9.229089256,,,,,,,,
1884-02,2.615398482403806,9.229089256,,,,,,,,
1884-03,2.6188807642177836,9.229089256,,,,,,,,
1884-04,2.5136025810436387,9.038839669,,,,,,,,
1884-05,2.3232485173345983,8.848509091,,,,,,,,
1884-06,2.241643372281268,8.848509091,,,,,,,,
1884-07,2.2549751190188823,8.753424793,,,,,,,,
1884-08,2.4098866851641874,8.753424793,,,,,,,,
1884-09,2.3469703397445527,8.658259504,,,,,,,,
1884-10,2.283621741267824,8.563094215,,,,,,,,
1884-11,2.2506918128928977,8.372844628,,,,,,,,
1884-12,2.2588839861582164,8.277679339,,,,,,,,
1885-01,2.220030140635933,8.277679339,,,,,,,,
1885-02,2.3011127273172174,8.372844628,,,,,,,,
1885-03,2.319213585441137,8.18251405,,,,,,,,
1885-04,2.32656923431277,8.277679339,,,,,,,,
1885-05,2.3124075085386924,8.087381157,,,,,,,,
1885-06,2.3139687404599663,7.897091074,,,,,,,,
1885-07,2.412142003378861,7.992232066,,,,,,,,
1885-08,2.559218666301623,7.992232066,,,,,,,,
1885-09,2.5382767230396897,7.897091074,,,,,,,,
1885-10,2.69711007131635,7.897091074,,,,,,,,
1885-11,2.883760686651451,7.992232066,,,,,,,,
1885-12,2.872753966473392,8.18251405,,,,,,,,
1886-01,2.8837247560601007,7.992232066,,,,,,,,
1886-02,2.9501197457561186,7.992232066,,,,,,,,
1886-03,2.899791445062009,7.897091074,,,,,,,,
1886-04,2.871543155567482,7.801941983,,,,,,,,
1886-05,2.826287373706544,7.611651901,,,,,,,,
1886-06,2.966569565728167,7.51650281,,,,,,,,
1886-07,3.022524718346497,7.611651901,,,,,,,,
1886-08,3.0559208756081526,7.706792893,,,,,,,,
1886-09,3.146261180822825,7.706792893,,,,,,,,
1886-10,3.236828012423855,7.706792893,,,,,,,,
1886-11,3.327616741497991,7.706792893,,,,,,,,
1886-12,3.251945549045964,7.801941983,,,,,,,,
1887-01,3.228041250720752,7.992232066,,,,,,,,
1887-02,3.215748082875265,8.087381157,,,,,,,,
1887-03,3.302212428515149,8.087381157,,,,,,,,
1887-04,3.3890872116874315,8.087381157,,,,,,,,
1887-05,3.4588410540831536,8.087381157,,,,,,,,
1887-06,3.370660148678915,7.992232066,,,,,,,,
1887-07,3.299947855711065,7.897091074,,,,,,,,
1887-08,3.229108187967715,7.992232066,,,,,,,,
1887-09,3.199606779063881,7.897091074,,,,,,,,
1887-10,3.1046989881421445,7.992232066,,,,,,,,
1887-11,3.1767190488045762,8.087381157,,,,,,,,
1887-12,3.1712247234057,8.277679339,,,,,,,,
1888-01,3.2077459594280966,8.372844628,,,,,,,,
1888-02,3.2020422931191956,8.277679339,,,,,,,,
1888-03,3.0931344468175563,8.277679339,,,,,,,,
1888-04,3.117657279464323,8.18251405,,,,,,,,
1888-05,3.1727613624577313,8.087381157,,,,,,,,
1888-06,3.086845194035278,7.992232066,,,,,,,,
1888-07,3.179178422785006,8.087381157,,,,,,,,
1888-08,3.2594155669281553,8.087381157,,,,,,,,
1888-09,3.3522830422080925,8.087381157,,,,,,,,
1888-10,3.3457041348126806,8.18251405,,,,,,,,
1888-11,3.288988717212733,8.277679339,,,,,,,,
1888-12,3.2382520910089103,8.277679339,,,,,,,,
1889-01,3.3132862980204205,7.992232066,,,,,,,,
1889-02,3.363254322772532,7.897091074,,,,,,,,
1889-03,3.3054814399481764,7.801941983,,,,,,,,
1889-04,3.3111444918049915,7.801941983,,,,,,,,
1889-05,3.412662818260622,7.611651901,,,,,,,,
1889-06,3.4824235478632235,7.611651901,,,,,,,,
1889-07,3.423642899006962,7.611651901,,,,,,,,
1889-08,3.4808812558389444,7.611651901,,,,,,,,
1889-09,3.5771672713344898,7.706792893,,,,,,,,
1889-10,3.5241438964625726,7.706792893,,,,,,,,
1889-11,3.503521128475865,7.706792893,,,,,,,,
1889-12,3.4958810512486598,7.801941983,,,,,,,,
1890-01,3.547355490286469,7.611651901,,,,,,,,
1890-02,3.5198821670965184,7.611651901,,,,,,,,
1890-03,3.505546807393431,7.611651901,,,,,,,,
1890-04,3.5907510700731327,7.611651901,,,,,,,,
1890-05,3.756187653078976,7.706792893,,,,,,,,
1890-06,3.741706502577782,7.706792893,,,,,,,,
1890-07,3.7271777736251206,7.706792893,,,,,,,,
1890-08,3.6520511458173943,7.992232066,,,,,,,,
1890-09,3.603672156516671,8.087381157,,,,,,,,
1890-10,3.4535191499951434,8.087381157,,,,,,,,
1890-11,3.2144467941391803,7.897091074,,,,,,,,
1890-12,3.1518867892992457,7.897091074,,,,,,,,
1891-01,3.3288949242055446,7.801941983,,,,,,,,
1891-02,3.3827716671248496,7.897091074,,,,,,,,
1891-03,3.3332957549866284,7.992232066,,,,,,,,
1891-04,3.456879485334366,8.087381157,,,,,,,,
1891-05,3.4557202366806656,7.992232066,,,,,,,,
1891-06,3.3987066704862707,7.801941983,,,,,,,,
1891-07,3.3554928743323216,7.706792893,,,,,,,,
1891-08,3.4809428175725587,7.706792893,,,,,,,,
1891-09,3.7763169376573162,7.611651901,,,,,,,,
1891-10,3.7893061453853436,7.611651901,,,,,,,,
1891-11,3.745464892296145,7.51650281,,,,,,,,
1891-12,3.8726917949868396,7.51650281,,,,,,,,
1892-01,3.9575008819389765,7.326212727,,,,,,,,
1892-02,3.978048523390423,7.326212727,,,,,,,,
1892-03,4.034800574335531,7.135922645,,,,,,,,
1892-04,4.041229983255507,7.040773554,,,,,,,,
1892-05,4.055033286744095,7.040773554,,,,,,,,
1892-06,4.0471464775388775,7.040773554,,,,,,,,
1892-07,4.061251830108759,7.231071736,,,,,,,,
1892-08,4.134150323021948,7.326212727,,,,,,,,
1892-09,4.045570144837388,7.326212727,,,,,,,,
1892-10,4.141338682618232,7.326212727,,,,,,,,
1892-11,4.141233729193062,7.51650281,,,,,,,,
1892-12,4.111494169198856,7.611651901,,,,,,,,
1893-01,4.201086437785997,7.897091074,,,,,,,,
1893-02,4.141283984825058,7.992232066,,,,,,,,
1893-03,4.006153612815681,7.801941983,,,,,,,,
1893-04,4.0214501786348595,7.706792893,,,,,,,,
1893-05,3.6809143833762596,7.611651901,,,,,,,,
1893-06,3.5215221713550604,7.421361818,,,,,,,,
1893-07,3.2086974379047155,7.231071736,,,,,,,,
1893-08,3.147715554580263,6.945632562,,,,,,,,
1893-09,3.3873624036345507,7.231071736,,,,,,,,
1893-10,3.504169562949813,7.326212727,,,,,,,,
1893-11,3.5748499608750897,7.135922645,,,,,,,,
1893-12,3.465987826763831,7.040773554,,,,,,,,
1894-01,3.411410962515111,6.850483471,,,,,,,,
1894-02,3.474802401176198,6.755342479,,,,,,,,
1894-03,3.5938024834082594,6.565052397,,,,,,,,
1894-04,3.6573315084614135,6.565052397,,,,,,,,
1894-05,3.536840975340749,6.565052397,,,,,,,,
1894-06,3.5040180193195942,6.565052397,,,,,,,,
1894-07,3.446606756341764,6.565052397,,,,,,,,
1894-08,3.5914520947901423,6.755342479,,,,,,,,
1894-09,3.6633897217832936,6.850483471,,,,,,,,
1894-10,3.5636754699253044,6.660193388,,,,,,,,
1894-11,3.5782709380077757,6.660193388,,,,,,,,
1894-12,3.55971999420474,6.565052397,,,,,,,,
1895-01,3.5326978561867173,6.565052397,,,,,,,,
1895-02,3.4971422912929793,6.565052397,,,,,,,,
1895-03,3.51140072744483,6.565052397,,,,,,,,
1895-04,3.6764463388046225,6.850483471,,,,,,,,
1895-05,3.892497152730904,6.945632562,,,,,,,,
1895-06,3.9825621627723997,7.040773554,,,,,,,,
1895-07,4.01351175489905,6.945632562,,,,,,,,
1895-08,4.086972341698201,6.850483471,,,,,,,,
1895-09,4.126434235394139,6.850483471,,,,,,,,
1895-10,4.080297219141901,6.850483471,,,,,,,,
1895-11,3.956578312407814,6.850483471,,,,,,,,
1895-12,3.73748673918988,6.755342479,,,,,,,,
1896-01,3.7078694638723797,6.660193388,,,,,,,,
1896-02,3.8777990084081244,6.565052397,,,,,,,,
1896-03,3.830415790187407,6.565052397,,,,,,,,
1896-04,3.879002894588433,6.469903306,,,,,,,,
1896-05,3.8750390567889106,6.374754215,,,,,,,,
1896-06,3.818161116087937,6.279613223,,,,,,,,
1896-07,3.584254556047966,6.279613223,,,,,,,,
1896-08,3.3937523135857384,6.279613223,,,,,,,,
1896-09,3.5854488435471374,6.279613223,,,,,,,,
1896-10,3.6794588353572664,6.469903306,,,,,,,,
1896-11,3.944260214305092,6.660193388,,,,,,,,
1896-12,3.813685389858919,6.660193388,,,,,,,,
1897-01,3.827241143614341,6.469903306,,,,,,,,
1897-02,3.8045679140905593,6.469903306,,,,,,,,
1897-03,3.827322506878183,6.469903306,,,,,,,,
1897-04,3.722276662417325,6.374754215,,,,,,,,
1897-05,3.7543652543347155,6.279613223,,,,,,,,
1897-06,3.9430037046137874,6.279613223,,,,,,,,
1897-07,4.132304819238103,6.279613223,,,,,,,,
1897-08,4.414895171226359,6.565052397,,,,,,,,
1897-09,4.64261081690014,6.755342479,,,,,,,,
1897-10,4.507434397532565,6.660193388,,,,,,,,
1897-11,4.362485781014402,6.660193388,,,,,,,,
1897-12,4.470375214308306,6.660193388,,,,,,,,
1898-01,4.606972626777793,6.660193388,,,,,,,,
1898-02,4.611952499852845,6.755342479,,,,,,,,
1898-03,4.418209457636235,6.755342479,,,,,,,,
1898-04,4.356980042338921,6.755342479,,,,,,,,
1898-05,4.657956473673576,7.231071736,,,,,,,,
1898-06,4.8548276661782594,6.755342479,,,,,,,,
1898-07,4.889343955761414,6.660193388,,,,,,,,
1898-08,5.087716895488853,6.660193388,,,,,,,,
1898-09,5.093750715336444,6.660193388,,,,,,,,
1898-10,5.003100997679007,6.660193388,,,,,,,,
1898-11,5.184305544007565,6.660193388,,,,,,,,
1898-12,5.522129965421593,6.755342479,,,,,,,,
1899-01,5.9587528904751625,6.755342479,,,,,,,,
1899-02,6.200639382192819,6.945632562,,,,,,,,
1899-03,6.305662097560785,6.945632562,,,,,,,,
1899-04,6.401174815244281,7.040773554,,,,,,,,
1899-05,6.15126886740325,7.040773554,,,,,,,,
1899-06,6.029514686251615,7.135922645,,,,,,,,
1899-07,6.2551496551119214,7.231071736,,,,,,,,
1899-08,6.431673364925172,7.326212727,,,,,,,,
1899-09,6.3790331811348615,7.611651901,,,,,,,,
1899-10,6.366373587550636,7.706792893,,,,,,,,
1899-11,6.504378625939022,7.801941983,,,,,,,,
1899-12,6.078976153886508,7.897091074,,,,,,,,
1900-01,6.178062455398155,7.897091074,,,,,,,,
1900-02,6.30846008509201,7.992232066,,,,,,,,
1900-03,6.37893503169479,7.992232066,,,,,,,,
1900-04,6.480834952328891,7.992232066,,,,,,,,
1900-05,6.1952539957347454,7.801941983,,,,,,,,
1900-06,6.032423437485923,7.706792893,,,,,,,,
1900-07,6.054942082997015,7.801941983,,,,,,,,
1900-08,6.16085190612111,7.706792893,,,,,,,,
1900-09,6.039631440375671,7.801941983,,,,,,,,
1900-10,6.283039000580465,7.706792893,,,,,,,,
1900-11,6.799873843494271,7.706792893,,,,,,,,
1900-12,7.23535959118719,7.611651901,,,,,,,,
1901-01,7.472474717430646,7.706792893,,,,,,,,
1901-02,7.689435431379808,7.611651901,,,,,,,,
1901-03,7.992151711293323,7.611651901,,,,,,,,
1901-04,8.689797737338942,7.51650281,,,,,,,,
1901-05,8.279532174017014,7.51650281,,,,,,,,
1901-06,9.131941965542051,7.51650281,,,,,,,,
1901-07,8.54747082109452,7.611651901,,,,,,,,
1901-08,8.694177253335939,7.706792893,,,,,,,,
1901-09,8.679308480048206,7.801941983,,,,,,,,
1901-10,8.61029893668549,7.801941983,,,,,,,,
1901-11,8.824222956727477,7.897091074,,,,,,,,
1901-12,8.711371920564709,7.992232066,,,,,,,,
1902-01,8.926946415638806,7.897091074,,,,,,,,
1902-02,9.033375332418853,7.897091074,,,,,,,,
1902-03,9.074047580939359,7.897091074,,,,,,,,
1902-04,9.413706518488892,7.992232066,,,,,,,,
1902-05,9.421495768575928,8.087381157,,,,,,,,
1902-06,9.395974577319443,8.18251405,,,,,,,,
1902-07,9.638582886411585,8.18251405,,,,,,,,
1902-08,9.926871779778704,8.087381157,,,,,,,,
1902-09,9.980038066443715,8.18251405,,,,,,,,
1902-10,9.695137111584607,8.753424793,,,,,,,,
1902-11,9.352847109399256,8.467928926,,,,,,,,
1902-12,9.168400792011225,8.563094215,,,,,,,,
1903-01,9.666844792419147,8.658259504,,,,,,,,
1903-02,9.641449328410692,8.658259504,,,,,,,,
1903-03,9.295132901384445,8.372844628,,,,,,,,
1903-04,8.947782911269075,8.372844628,,,,,,,,
1903-05,8.807148779210987,8.18251405,,,,,,,,
1903-06,8.353271594317437,8.18251405,,,,,,,,
1903-07,8.002474906646606,8.18251405,,,,,,,,
1903-08,7.778882642436202,8.18251405,,,,,,,,
1903-09,7.624888924967159,8.277679339,,,,,,,,
1903-10,7.411452924186232,8.18251405,,,,,,,,
1903-11,7.469495492813746,8.087381157,,,,,,,,
1903-12,7.849115553024424,8.087381157,,,,,,,,
1904-01,8.015048085904,8.277679339,,,,,,,,
1904-02,7.8333996595359645,8.467928926,,,,,,,,
1904-03,7.843442479612293,8.372844628,,,,,,,,
1904-04,8.071069751265341,8.277679339,,,,,,,,
1904-05,7.934657732765981,8.087381157,,,,,,,,
1904-06,7.980434604301169,8.087381157,,,,,,,,
1904-07,8.3447947694722,8.087381157,,,,,,,,
1904-08,8.661037465056193,8.18251405,,,,,,,,
1904-09,9.07699789490435,8.277679339,,,,,,,,
1904-10,9.642935900038944,8.277679339,,,,,,,,
1904-11,10.1980061016914,8.467928926,,,,,,,,
1904-12,10.330110015901395,8.467928926,,,,,,,,
1905-01,10.588018429298401,8.467928926,,,,,,,,
1905-02,11.085527602884643,8.467928926,,,,,,,,
1905-03,11.433524989282015,8.372844628,,,,,,,,
1905-04,11.327896484477717,8.372844628,,,,,,,,
1905-05,10.803981272070622,8.277679339,,,,,,,,
1905-06,10.964981777301478,8.277679339,,,,,,,,
1905-07,11.34341177338883,8.277679339,,,,,,,,
1905-08,11.799887117704468,8.372844628,,,,,,,,
1905-09,11.87310199701269,8.277679339,,,,,,,,
1905-10,12.0753499343345,8.277679339,,,,,,,,
1905-11,12.046139886460939,8.372844628,,,,,,,,
1905-12,12.379317224888831,8.467928926,,,,,,,,
1906-01,12.84384439937064,8.467928926,,,,,,,,
1906-02,12.789807860496897,8.467928926,,,,,,,,
1906-03,12.514381088331008,8.467928926,,,,,,,,
1906-04,12.382746642207499,8.467928926,,,,,,,,
1906-05,12.093772116467472,8.563094215,,,,,,,,
1906-06,12.291931690452802,8.563094215,,,,,,,,
1906-07,12.015561484380365,8.277679339,,,,,,,,
1906-08,12.945761781893095,8.467928926,,,,,,,,
1906-09,13.387321359628526,8.563094215,,,,,,,,
1906-10,13.030092545980148,8.753424793,,,,,,,,
1906-11,13.341917525356454,8.848509091,,,,,,,,
1906-12,13.265780365930116,8.94367438,,,,,,,,
1907-01,12.933607831987489,8.848509091,,,,,,,,
1907-02,12.573593101427118,9.038839669,,,,,,,,
1907-03,11.3843520692457,8.94367438,,,,,,,,
1907-04,11.485845499419923,8.94367438,,,,,,,,
1907-05,11.136375986921184,9.134004959,,,,,,,,
1907-06,10.827032209506706,9.229089256,,,,,,,,
1907-07,11.290046651348845,9.229089256,,,,,,,,
1907-08,10.49330547012707,9.229089256,,,,,,,,
1907-09,10.431757751012778,9.229089256,,,,,,,,
1907-10,9.34812682588604,9.324254545,,,,,,,,
1907-11,8.850299183312217,8.94367438,,,,,,,,
1907-12,9.35535625670657,8.753424793,,,,,,,,
1908-01,9.805882399525414,8.658259504,,,,,,,,
1908-02,9.499693125135366,8.563094215,,,,,,,,
1908-03,9.939893551514746,8.563094215,,,,,,,,
1908-04,10.526677636269197,8.658259504,,,,,,,,
1908-05,11.145010900325051,8.658259504,,,,,,,,
1908-06,11.210741633026835,8.658259504,,,,,,,,
1908-07,11.67256109120149,8.753424793,,,,,,,,
1908-08,12.22441629691588,8.753424793,,,,,,,,
1908-09,12.141785557217194,8.753424793,,,,,,,,
1908-10,12.340767675279013,8.848509091,,,,,,,,
1908-11,13.226569674284606,8.94367438,,,,,,,,
1908-12,13.576082651710019,9.038839669,,,,,,,,
1909-01,13.671714101396715,8.94367438,,,,,,,,
1909-02,13.330512281388257,9.038839669,,,,,,,,
1909-03,13.56404871813606,9.038839669,,,,,,,,
1909-04,14.224675167895578,9.229089256,,,,,,,,
1909-05,14.750812630047168,9.324254545,,,,,,,,
1909-06,15.064822660074132,9.419419835,,,,,,,,
1909-07,15.33426008780316,9.419419835,,,,,,,,
1909-08,15.75935899652498,9.514585124,,,,,,,,
1909-09,15.830312233657336,9.609669421,,,,,,,,
1909-10,15.948547629167635,9.8,,,,,,,,
1909-11,15.927332267259496,9.895165289,,,,,,,,
1909-12,16.172448382701933,9.990330579,,,,,,,,
1910-01,15.88491638172307,9.895165289,,,,,,,,
1910-02,15.376036992014267,9.895165289,,,,,,,,
1910-03,15.814683794920025,10.08541488,,,,,,,,
1910-04,15.493150314149814,10.18058017,,,,,,,,
1910-05,15.298224061697695,9.990330579,,,,,,,,
1910-06,14.622792533869077,9.895165289,,,,,,,,
1910-07,13.944881478899187,9.895165289,,,,,,,,
1910-08,14.345689222023411,9.8,,,,,,,,
1910-09,14.505423473483324,9.704834711,,,,,,,,
1910-10,15.235985626538952,9.419419835,,,,,,,,
1910-11,15.28332562122084,9.229089256,,,,,,,,
1910-12,14.920804918605057,9.229089256,,,,,,,,
1911-01,15.348095004211519,9.229089256,,,,,,,,
1911-02,15.677850011943141,8.94367438,,,,,,,,
1911-03,15.56008602722989,9.038839669,,,,,,,,
1911-04,15.5586947462904,8.753424793,,,,,,,,
1911-05,15.959677629927732,8.753424793,,,,,,,,
1911-06,16.345482073337553,8.753424793,,,,,,,,
1911-07,16.344073465782113,8.848509091,,,,,,,,
1911-08,15.629833495185022,9.134004959,,,,,,,,
1911-09,14.844364763556767,9.229089256,,,,,,,,
1911-10,14.997031721428794,9.229089256,,,,,,,,
1911-11,15.666337322910756,9.134004959,,,,,,,,
1911-12,15.803079517478608,9.038839669,,,,,,,,
1912-01,15.888484378244494,9.134004959,,,,,,,,
1912-02,15.817593050376283,9.229089256,,,,,,,,
1912-03,16.34141959013916,9.419419835,,,,,,,,
1912-04,16.920295343416015,9.704834711,,,,,,,,
1912-05,16.972373624704147,9.704834711,,,,,,,,
1912-06,17.042501299301698,9.609669421,,,,,,,,
1912-07,17.13082699758044,9.609669421,,,,,,,,
1912-08,17.59477945242367,9.704834711,,,,,,,,
1912-09,17.755825790004252,9.8,,,,,,,,
1912-10,17.79158655137814,9.8,,,,,,,,
1912-11,17.664899847682353,9.8,,,,,,,,
1912-12,17.102092144416005,9.704834711,,,,,,,,
1913-01,17.02916211394941,9.8,,,,,,,,
1913-02,16.498145230826257,9.8,,,,,,,,
1913-03,16.25904167675631,9.8,,,,,,,,
1913-04,16.314470227927067,9.8,,,,,,,,
1913-05,15.943264989521447,9.7,,,,,,,,
1913-06,15.216028340876605,9.8,,,,,,,,
1913-07,15.49711260825733,9.9,,,,,,,,
1913-08,15.986693322491458,9.9,,,,,,,,
1913-09,16.213723286834533,10.0,,,,,,,,
1913-10,15.77654200242985,10.0,,,,,,,,
1913-11,15.451843196084441,10.1,,,,,,,,
1913-12,15.509427704889719,10.0,,,,,,,,
1914-01,16.22236626076851,10.0,,,,,,,,
1914-02,16.511474540405864,9.9,,,,,,,,
1914-03,16.275387713987914,9.9,,,,,,,,
1914-04,15.959139194705697,9.8,,,,,,,,
1914-05,16.131931598753464,9.9,,,,,,,,
1914-06,16.126995267174898,9.9,,,,,,,,
1914-07,15.307917145517951,10.0,,,,,,,,
1914-08,15.381001819389782,10.2,,,,,,,,
1914-09,15.453600949071145,10.2,,,,,,,,
1914-10,15.525704338915988,10.1,,,,,,,,
1914-11,15.597301825287941,10.2,,,,,,,,
1914-12,14.99818671611347,10.1,,,,,,,,
1915-01,15.335016741592808,10.1,,,,,,,,
1915-02,15.202048342194617,10.0,,,,,,,,
1915-03,15.665954571245893,9.9,,,,,,,,
1915-04,16.918558356333193,10.0,,,,,,,,
1915-05,16.597126532032586,10.1,,,,,,,,
1915-06,16.85895751139012,10.1,,,,,,,,
1915-07,16.87045543224677,10.1,,,,,,,,
1915-08,17.661446708739764,10.1,,,,,,,,
1915-09,18.39249311816589,10.1,,,,,,,,
1915-10,19.487742013115334,10.2,,,,,,,,
1915-11,20.246285669227593,10.3,,,,,,,,
1915-12,20.365780131863097,10.3,,,,,,,,
1916-01,20.12245059287551,10.4,,,,,,,,
1916-02,19.92325702381438,10.4,,,,,,,,
1916-03,19.941754612989573,10.5,,,,,,,,
1916-04,19.810060019412152,10.6,,,,,,,,
1916-05,20.335015689276066,10.7,,,,,,,,
1916-06,20.62293055542682,10.8,,,,,,,,
1916-07,20.42937025101504,10.8,,,,,,,,
1916-08,20.679609747399585,10.9,,,,,,,,
1916-09,21.622329412183593,11.1,,,,,,,,
1916-10,22.392643511756937,11.3,,,,,,,,
1916-11,23.011395481605852,11.5,,,,,,,,
1916-12,22.19251134595615,11.6,,,,,,,,
1917-01,21.779383405152004,11.7,,,,,,,,
1917-02,20.660771970646532,12.0,,,,,,,,
1917-03,21.414386784359902,12.0,,,,,,,,
1917-04,21.208005919244247,12.6,,,,,,,,
1917-05,20.609425177841217,12.8,,,,,,,,
1917-06,21.149278912983124,13.0,,,,,,,,
1917-07,20.688354086230962,12.8,,,,,,,,
1917-08,20.20325258678581,13.0,,,,,,,,
1917-09,19.36194383188961,13.3,,,,,,,,
1917-10,18.445569895420757,13.5,,,,,,,,
1917-11,17.04437907810455,13.5,,,,,,,,
1917-12,16.602532603423576,13.7,,,,,,,,
1918-01,17.74192209581539,14.0,,,,,,,,
1918-02,18.420675703503196,14.1,,,,,,,,
1918-03,18.185148894373615,14.0,,,,,,,,
1918-04,18.145597860835025,14.2,,,,,,,,
1918-05,18.858670361145233,14.5,,,,,,,,
1918-06,19.017093331248937,14.7,,,,,,,,
1918-07,19.30213701205289,15.1,,,,,,,,
1918-08,19.61270179975236,15.4,,,,,,,,
1918-09,19.638576076533038,15.7,,,,,,,,
1918-10,20.600102292481772,16.0,,,,,,,,
1918-11,21.250953700789616,16.3,,,,,,,,
1918-12,20.954336791194226,16.5,,,,,,,,
1919-01,20.946976248840357,16.5,,,,,,,,
1919-02,21.1522877474662,16.2,,,,,,,,
1919-03,21.921787217128674,16.4,,,,,,,,
1919-04,22.77595849717047,16.7,,,,,,,,
1919-05,24.475626842192227,16.9,,,,,,,,
1919-06,25.25555437906253,16.9,,,,,,,,
1919-07,26.20314040280175,17.4,,,,,,,,
1919-08,24.56447976388942,17.7,,,,,,,,
1919-09,25.07681671499647,17.8,,,,,,,,
1919-10,26.481577682418955,18.1,,,,,,,,
1919-11,25.82287057545931,18.5,,,,,,,,
1919-12,25.188304205677895,18.9,,,,,,,,
1920-01,25.058479958384616,19.3,,,,,,,,
1920-02,23.111386875698997,19.5,,,,,,,,
1920-03,24.862573751620015,19.7,,,,,,,,
1920-04,24.786891541824374,20.3,,,,,,,,
1920-05,23.355808829870384,20.6,,,,,,,,
1920-06,23.075693670206924,20.9,,,,,,,,
1920-07,23.1724008333892,20.8,,,,,,,,
1920-08,22.39039333665937,20.3,,,,,,,,
1920-09,23.3122785009045,20.0,,,,,,,,
1920-10,23.468607026684072,19.9,,,,,,,,
1920-11,22.404304705274075,19.8,,,,,,,,
1920-12,20.524799196910507,19.4,,,,,,,,
1921-01,21.55601212572445,19.0,,,,,,,,
1921-02,21.531176729663045,18.4,,,,,,,,
1921-03,21.108660425212328,18.3,,,,,,,,
1921-04,21.32682927139491,18.1,,,,,,,,
1921-05,22.100788444615866,17.7,,,,,,,,
1921-06,20.456938835936864,17.6,,,,,,,,
1921-07,20.519610984431694,17.7,,,,,,,,
1921-08,20.393052434294177,17.7,,,,,,,,
1921-09,21.023419074462765,17.5,,,,,,,,
1921-10,21.433789217591745,17.5,,,,,,,,
1921-11,22.7092063118057,17.4,,,,,,,,
1921-12,23.63665973294413,17.3,,,,,,,,
1922-01,23.72940640736364,16.9,,,,,,,,
1922-02,24.376357792326043,16.9,,,,,,,,
1922-03,25.419950187758232,16.7,,,,,,,,
1922-04,27.094004982261477,16.7,,,,,,,,
1922-05,28.282269057853792,16.7,,,,,,,,
1922-06,28.151025624847925,16.7,,,,,,,,
1922-07,28.486727993541873,16.8,,,,,,,,
1922-08,29.695517049695567,16.6,,,,,,,,
1922-09,30.60843840482376,16.6,,,,,,,,
1922-10,31.425367265376348,16.7,,,,,,,,
1922-11,30.00732302003753,16.8,,,,,,,,
1922-12,30.08404628912285,16.9,,,,,,,,
1923-01,30.641326406268647,16.8,,,,,,,,
1923-02,32.096875481708,16.8,,,,,,,,
1923-03,32.76411925631427,16.8,,,,,,,,
1923-04,31.767153085977867,16.9,,,,,,,,
1923-05,30.416845444227103,16.9,,,,,,,,
1923-06,29.411136598320326,17.0,,,,,,,,
1923-07,28.5770275954525,17.2,,,,,,,,
1923-08,28.87346402831558,17.1,,,,,,,,
